service_date,route,direction,stop_id,events,otp,delay_med
2025-05-16,3,inbound,410000024S20,7,0.0,-4.916666666666667
2025-05-16,3,inbound,410000029106,56,0.35714285714285715,-1.95
2025-05-16,3,outbound,075071227A,1,0.0,-7.55
2025-05-16,3,outbound,075071352B,9,0.5555555555555556,1.8166666666666667
2025-05-16,3,outbound,410000023800,53,0.20754716981132076,-3.9166666666666665
2025-05-16,3,outbound,410000042C02,3,0.6666666666666666,0.9833333333333333
2025-05-16,3,outbound,41000042SSIH,50,0.3,-3.091666666666667
2025-05-16,30,inbound,410000008393,53,0.1509433962264151,-3.066666666666667
2025-05-16,30,inbound,410000016105,13,0.3076923076923077,-0.75
2025-05-16,30,inbound,410000016926,2,1.0,0.9166666666666666
2025-05-16,30,inbound,4100008NC105,1,0.0,-5.283333333333333
2025-05-16,30,outbound,410000007134,37,0.35135135135135137,1.1833333333333333
2025-05-16,30,outbound,410000008171,6,0.6666666666666666,0.85
2025-05-16,30,outbound,410000008247,10,0.5,-0.016666666666666677
2025-05-16,30,outbound,41000042SSIE,15,0.2,-3.466666666666667
2025-05-16,31,inbound,410000008384,53,0.33962264150943394,-0.36666666666666664
2025-05-16,31,outbound,410000007134,10,0.3,0.1333333333333333
2025-05-16,31,outbound,410000008171,3,0.6666666666666666,0.4
2025-05-16,31,outbound,410000008247,40,0.475,1.5166666666666666
2025-05-16,32,inbound,410000008326,9,0.4444444444444444,4.15
2025-05-16,32,inbound,410000008477,1,1.0,2.933333333333333
2025-05-16,32,inbound,41000008NC28,1,0.0,-3.6166666666666667
2025-05-16,32,outbound,410000009949,10,0.4,4.141666666666667
2025-05-16,32A,inbound,410000008326,13,0.6153846153846154,3.4833333333333334
2025-05-16,32A,outbound,410000008224,2,1.0,0.4416666666666667
2025-05-16,32A,outbound,410000009251,11,0.8181818181818182,2.2
2025-05-16,34,outbound,077072574C,3,0.0,-5.483333333333333
2025-05-16,34,outbound,079073001U,22,0.22727272727272727,-3.958333333333333
2025-05-16,35,outbound,077072001X,19,0.3157894736842105,-1.7
2025-05-16,35,outbound,077072584A,3,0.0,-8.4
2025-05-16,36,inbound,075071202B,1,1.0,4.133333333333334
2025-05-16,36,inbound,075071243A,33,0.30303030303030304,-1.4166666666666667
2025-05-16,36,inbound,075071288E,8,0.125,3.691666666666667
2025-05-16,36,inbound,077072549A,1,0.0,-10.483333333333333
2025-05-16,36,inbound,410000008248,51,0.3137254901960784,4.783333333333333
2025-05-16,36,outbound,077072002S,1,1.0,-0.6166666666666667
2025-05-16,36,outbound,079073001P,43,0.11627906976744186,-4.566666666666666
2025-05-16,36,outbound,41000008NC69,49,0.30612244897959184,-0.6
2025-05-16,36A,inbound,075071288E,5,0.0,-4.2
2025-05-16,36A,inbound,077072872A,1,0.0,-7.5
2025-05-16,36A,outbound,077072002S,3,0.3333333333333333,-5.266666666666667
2025-05-16,36A,outbound,079073001P,1,0.0,-12.183333333333334
2025-05-16,37,inbound,077072835C,20,0.35,-2.375
2025-05-16,37,inbound,3100Z264671,27,0.37037037037037035,-1.1833333333333333
2025-05-16,37,outbound,077072002S,1,1.0,0.3
2025-05-16,37,outbound,079073001P,20,0.25,-3.55
2025-05-16,37,outbound,410000007134,28,0.17857142857142858,-4.158333333333333
2025-05-16,37,outbound,41000008NC83,1,1.0,-0.9333333333333333
2025-05-16,38,inbound,077072530A,29,0.41379310344827586,-1.0333333333333334
2025-05-16,38,inbound,410000009238,24,0.125,-5.308333333333334
2025-05-16,38,inbound,410000009356,34,0.3235294117647059,-1.475
2025-05-16,38,outbound,077072002S,1,0.0,-3.3
2025-05-16,38,outbound,079073001P,26,0.15384615384615385,-4.95
2025-05-16,38,outbound,410000007134,50,0.34,-0.30833333333333335
2025-05-16,38,outbound,41000008NC83,1,0.0,-6.983333333333333
2025-05-16,38,outbound,4100009FLEBS,4,0.25,-4.933333333333334
2025-05-16,38A,outbound,410000007141,2,0.5,-1.5
2025-05-16,38A,outbound,410000008064,1,0.0,-6.366666666666666
2025-05-16,39,inbound,079073001B,50,0.22,-6.208333333333334
2025-05-16,39,inbound,410000015627,64,0.171875,-3.85
2025-05-16,39,outbound,079073190A,54,0.35185185185185186,-2.316666666666667
2025-05-16,39,outbound,410000007181,64,0.328125,-3.3583333333333334
2025-05-16,39,outbound,410000009007,1,0.0,-2.55
2025-05-16,3A,inbound,075071311A,10,0.3,-2.1166666666666667
2025-05-16,3A,outbound,075071227A,1,0.0,28.683333333333334
2025-05-16,3A,outbound,075071352B,9,0.4444444444444444,-0.95
2025-05-16,4,inbound,410000024S21,1,0.0,-16.75
2025-05-16,4,inbound,410000029206,55,0.12727272727272726,-7.583333333333333
2025-05-16,4,outbound,410000023800,3,0.6666666666666666,0.16666666666666666
2025-05-16,4,outbound,410000024224,52,0.3269230769230769,-2.341666666666667
2025-05-16,4,outbound,410000024S13,1,0.0,-19.333333333333332
2025-05-16,4,outbound,41000042SSIG,54,0.3333333333333333,-2.15
2025-05-16,40,inbound,41000010WALC,68,0.27941176470588236,-2.8
2025-05-16,40,outbound,410000007141,66,0.21212121212121213,-2.95
2025-05-16,452,outbound,410000024503,1,0.0,-6.1
2025-05-16,49,outbound,410000002931,1,0.0,-1.9166666666666667
2025-05-16,49,outbound,41000008REGA,14,0.2857142857142857,-2.1166666666666667
2025-05-16,49,outbound,4100008ELDJS,9,0.0,-2.6166666666666667
2025-05-16,516,inbound,410000017115,8,0.125,10.325
2025-05-16,516,outbound,41000042SSIA,8,0.25,9.641666666666667
2025-05-16,52,inbound,077072549B,48,0.7708333333333334,1.225
2025-05-16,52,outbound,077072002R,45,0.2222222222222222,-2.55
2025-05-16,525,inbound,410000000065,1,0.0,-30.0
2025-05-16,556,inbound,410000000060,1,0.0,-8.533333333333333
2025-05-16,57,outbound,077072002R,18,0.0,-2.041666666666667
2025-05-16,575,outbound,410000042927,1,1.0,-0.6166666666666667
2025-05-16,58,outbound,077072001U,2,0.5,-1.5
2025-05-16,58,outbound,077072002R,34,0.4117647058823529,-1.6
2025-05-16,59,inbound,075071047B,13,0.0,-9.1
2025-05-16,59,inbound,077072001D,3,0.3333333333333333,-2.066666666666667
2025-05-16,59,inbound,077072835C,43,0.2558139534883721,-2.8833333333333333
2025-05-16,59,inbound,13003428H,1,0.0,-9.65
2025-05-16,59,inbound,13005050B,1,0.0,-1.7166666666666666
2025-05-16,59,outbound,077072001T,3,0.0,-1.75
2025-05-16,59,outbound,077072002R,2,0.0,-3.591666666666667
2025-05-16,59,outbound,079073001S,44,0.20454545454545456,-2.675
2025-05-16,59,outbound,13005528K,12,0.25,-3.325
2025-05-16,59,outbound,13006408A,1,1.0,-0.9
2025-05-16,594,inbound,410000029959,1,1.0,2.15
2025-05-16,594,outbound,410000024086,1,1.0,1.3166666666666667
2025-05-16,6,inbound,075071034A,6,0.5,1.6083333333333334
2025-05-16,6,inbound,075071088B,51,0.0392156862745098,-4.966666666666667
2025-05-16,6,inbound,075071291A,6,0.3333333333333333,-1.2333333333333334
2025-05-16,6,inbound,07605712,10,0.1,-2.675
2025-05-16,6,inbound,07605721,15,0.2,-4.783333333333333
2025-05-16,6,inbound,077072621B,1,0.0,-4.1
2025-05-16,6,inbound,41000014METD,12,0.16666666666666666,-5.016666666666667
2025-05-16,6,outbound,075071025A,2,1.0,0.08333333333333331
2025-05-16,6,outbound,075071227A,58,0.05172413793103448,-6.8
2025-05-16,6,outbound,07605531,4,0.0,-4.758333333333333
2025-05-16,6,outbound,077072001D,13,0.07692307692307693,-1.6666666666666667
2025-05-16,6,outbound,410000009220,13,0.3076923076923077,-2.1166666666666667
2025-05-16,61,outbound,077072001E,40,0.5,0.26666666666666666
2025-05-16,62,inbound,410000007042,34,0.23529411764705882,-7.491666666666667
2025-05-16,62,inbound,410000007120,20,0.2,-4.016666666666667
2025-05-16,62,inbound,410000009128,3,0.0,-2.716666666666667
2025-05-16,62,inbound,41000008NC86,2,0.0,-6.2749999999999995
2025-05-16,62,outbound,410000003932,3,1.0,-0.3
2025-05-16,62,outbound,410000003KLA,55,0.16363636363636364,-4.933333333333334
2025-05-16,63,inbound,410000007900,54,0.3148148148148148,-1.75
2025-05-16,63,outbound,410000003932,1,1.0,-0.43333333333333335
2025-05-16,63,outbound,410000003KLA,54,0.1111111111111111,-7.008333333333333
2025-05-16,656,inbound,410000003088,1,0.0,-6.55
2025-05-16,660,inbound,410000041058,1,0.0,-18.65
2025-05-16,664,outbound,410000010312,1,0.0,-4.6
2025-05-16,665,inbound,410000000031,1,0.0,-4.933333333333334
2025-05-16,665,outbound,410000004950,1,0.0,-20.766666666666666
2025-05-16,671,inbound,410000000204,1,0.0,-30.0
2025-05-16,671,outbound,410000009447,1,0.0,-2.783333333333333
2025-05-16,674,outbound,410000004015,1,0.0,-1.1333333333333333
2025-05-16,68,inbound,077072835C,1,1.0,0.23333333333333334
2025-05-16,68,inbound,4100009DSSWB,16,0.375,-1.6333333333333333
2025-05-16,68,outbound,077072847A,1,1.0,-0.9666666666666667
2025-05-16,68,outbound,4100009FLEGS,15,0.06666666666666667,-5.833333333333333
2025-05-16,681,inbound,410000000204,1,0.0,19.55
2025-05-16,681,outbound,410000009005,1,0.0,-4.133333333333334
2025-05-16,682,inbound,410000010168,1,0.0,-30.0
2025-05-16,685,inbound,3100Y705639,6,0.6666666666666666,3.4333333333333336
2025-05-16,685,inbound,3100Y93963D,6,0.5,-0.32499999999999996
2025-05-16,685,inbound,410000008045,1,1.0,-0.8833333333333333
2025-05-16,685,inbound,4100008ELDAS,6,0.16666666666666666,-6.491666666666667
2025-05-16,685,outbound,090033101564,6,0.0,-6.949999999999999
2025-05-16,685,outbound,3100Y704639,6,0.5,-0.9166666666666666
2025-05-16,685,outbound,3100Y93963B,7,0.42857142857142855,-2.35
2025-05-16,686,outbound,410000010167,1,0.0,-15.316666666666666
2025-05-16,695,inbound,410000000044,1,0.0,-30.0
2025-05-16,6A,outbound,07605712,9,0.4444444444444444,-4.083333333333333
2025-05-16,6B,outbound,07605712,4,0.5,-1.4666666666666668
2025-05-16,7,inbound,075071080B,3,0.0,-2.9166666666666665
2025-05-16,7,inbound,075071088D,59,0.11864406779661017,-4.383333333333334
2025-05-16,7,inbound,075071288G,6,0.16666666666666666,-2.033333333333333
2025-05-16,7,inbound,410000013509,1,1.0,1.8333333333333333
2025-05-16,7,inbound,410000042C09,1,1.0,-0.5333333333333333
2025-05-16,7,inbound,41000014METD,15,0.13333333333333333,-3.466666666666667
2025-05-16,7,inbound,41000042SSIC,56,0.4107142857142857,0.6416666666666666
2025-05-16,7,outbound,075071209A,62,0.2903225806451613,-2.291666666666667
2025-05-16,7,outbound,410000008078,1,1.0,1.05
2025-05-16,7,outbound,410000009220,16,0.375,-3.025
2025-05-16,71,inbound,410000007120,18,0.5,-0.15833333333333333
2025-05-16,71,outbound,410000008090,1,0.0,-5.533333333333333
2025-05-16,71,outbound,41000008NC50,17,0.058823529411764705,-4.083333333333333
2025-05-16,72,inbound,410000007142,23,0.6086956521739131,1.4
2025-05-16,72,outbound,410000008090,1,1.0,1.2333333333333334
2025-05-16,72,outbound,41000008NC50,21,0.38095238095238093,-2.3
2025-05-16,72A,inbound,410000007142,1,1.0,-0.31666666666666665
2025-05-16,72A,outbound,41000008NC50,1,1.0,1.6333333333333333
2025-05-16,787,inbound,410000001004,3,0.0,-7.7
2025-05-16,787,outbound,41000008NC18,4,0.25,-8.433333333333334
2025-05-16,8,inbound,410000024S05,1,1.0,-0.2
2025-05-16,8,inbound,410000060058,27,0.25925925925925924,-2.8833333333333333
2025-05-16,8,outbound,410000024S14,20,0.55,-0.23333333333333334
2025-05-16,8,outbound,410000025319,5,0.2,-2.3333333333333335
2025-05-16,8,outbound,410000042104,1,0.0,-3.3333333333333335
2025-05-16,8,outbound,41000042SSIB,55,0.32727272727272727,-1.6
2025-05-16,801,inbound,410000000065,1,0.0,-30.0
2025-05-16,801,outbound,410000017025,1,0.0,-2.1666666666666665
2025-05-16,804,inbound,410000000065,1,0.0,-25.75
2025-05-16,815,outbound,410000018032,1,1.0,3.433333333333333
2025-05-16,816,inbound,410000000062,1,0.0,-14.3
2025-05-16,820,outbound,410000016178,1,1.0,-0.65
2025-05-16,821,outbound,410000016121,1,0.0,-7.433333333333334
2025-05-16,87,outbound,410000008090,1,0.0,-1.4166666666666667
2025-05-16,87,outbound,41000008NC50,13,0.3076923076923077,-3.45
2025-05-16,960,inbound,410000023930,1,0.0,-3.283333333333333
2025-05-16,960,outbound,41000042SSIA,1,0.0,-1.95
2025-05-16,99,outbound,410000024445,1,0.0,-8.366666666666667
2025-05-16,99,outbound,410000030029,4,0.75,2.4333333333333336
2025-05-16,991,inbound,410000007007,1,0.0,-3.033333333333333
2025-05-16,995,inbound,410000015B15,1,0.0,-6.133333333333334
2025-05-16,E1,inbound,410000042160,2,0.0,-4.008333333333333
2025-05-16,E1,inbound,41000042SSID,28,0.32142857142857145,-0.5666666666666667
2025-05-16,E1,outbound,410000024S17,29,0.27586206896551724,-2.8333333333333335
2025-05-16,E2,inbound,410000042C09,1,0.0,-4.083333333333333
2025-05-16,E2,inbound,41000042SSID,28,0.10714285714285714,-3.9
2025-05-16,E2,outbound,410000024S17,28,0.14285714285714285,-2.6083333333333334
2025-05-16,E6,inbound,41000042SSID,26,0.3076923076923077,-0.35000000000000003
2025-05-16,E6,outbound,410000024S17,27,0.1111111111111111,-2.0
2025-05-16,LS3,outbound,410000009188,17,0.0,-6.916666666666667
2025-05-16,RP1,outbound,079073001O,36,0.3888888888888889,-0.21666666666666667
2025-05-16,UTCA,inbound,13006959E,1,0.0,-6.983333333333333
2025-05-16,UTCA,outbound,07605151,1,0.0,-1.7666666666666666
2025-05-16,UTCC,inbound,13006959E,1,0.0,-15.466666666666667
2025-05-16,UTCC,inbound,410000032074,1,0.0,9.433333333333334
2025-05-16,UTCC,outbound,075071291B,1,0.0,-3.3333333333333335
2025-05-16,UTCC,outbound,410000032067,1,1.0,1.55
2025-05-16,UTCG,inbound,077072345A,1,1.0,-0.65
2025-05-16,UTCG,inbound,13006959E,1,0.0,-28.0
2025-05-16,UTCG,outbound,077072261B,1,0.0,-8.816666666666666
2025-05-16,UTCG,outbound,077072345B,1,0.0,5.983333333333333
2025-05-16,X1,inbound,410000029953,9,0.3333333333333333,-5.583333333333333
2025-05-16,X1,outbound,410000024S13,8,0.375,0.47500000000000003
2025-05-16,X20,outbound,410000016926,2,0.5,-0.2666666666666666
2025-05-16,X20,outbound,41000042SSIP,15,0.3333333333333333,-1.2833333333333334
2025-05-16,X24,inbound,41000008NC41,19,0.05263157894736842,-4.883333333333334
2025-05-16,X24,outbound,410000024S22,18,0.5,-0.8833333333333333
2025-05-16,X24A,inbound,41000008NC41,2,0.0,-8.433333333333334
2025-05-16,X24A,outbound,410000024S22,3,0.0,-13.05
2025-05-16,X34,outbound,410000017022,3,0.3333333333333333,-2.316666666666667
2025-05-16,X34,outbound,41000008NC41,21,0.23809523809523808,-2.816666666666667
2025-05-16,X40,inbound,077072761A,14,0.35714285714285715,5.708333333333333
2025-05-16,X40,outbound,077072001X,12,0.25,0.6583333333333334
2025-05-16,X41,inbound,077072872A,8,0.625,1.6833333333333333
2025-05-16,X41,outbound,077072001X,8,0.375,2.5666666666666664
2025-05-16,X47,outbound,410000002931,1,0.0,-4.4
2025-05-16,X47,outbound,410000008066,3,0.0,-2.683333333333333
2025-05-16,X47,outbound,410000008976,1,1.0,-0.1
2025-05-16,X47,outbound,4100008ELDJS,54,0.05555555555555555,-5.525
2025-05-16,X63,outbound,410000003932,3,0.3333333333333333,-5.266666666666667
2025-05-16,X63,outbound,41000008NC27,27,0.18518518518518517,-4.366666666666666
2025-05-16,X77,outbound,4100008ELDHS,6,0.0,-18.425
2025-05-16,X78,outbound,4100008ELDHS,21,0.14285714285714285,-3.466666666666667
2025-05-16,X79,outbound,3100Z151577,1,0.0,8.166666666666666
2025-05-16,X79,outbound,4100008ELDHS,2,0.0,-4.791666666666666
2025-05-16,X82,outbound,410000008045,2,0.5,-4.733333333333333
2025-05-16,X82,outbound,4100008ELDAS,31,0.22580645161290322,-2.1666666666666665
2025-05-16,X87,outbound,410000007156,5,0.2,-2.3
2025-05-16,X87,outbound,4100008ELDHS,35,0.05714285714285714,-4.566666666666666
2025-05-16,X88,outbound,4100008ELDHS,40,0.2,-3.125
2025-05-17,1,inbound,410000009923,34,0.20588235294117646,-2.125
2025-05-17,1,outbound,410000008281,22,0.2727272727272727,-2.5083333333333333
2025-05-17,1,outbound,410000014617,11,0.2727272727272727,-0.85
2025-05-17,3,inbound,410000029106,16,0.1875,-3.575
2025-05-17,3,outbound,410000023800,16,0.125,-3.7583333333333333
2025-05-17,3,outbound,41000042SSIH,6,0.3333333333333333,-5.991666666666667
2025-05-17,4,inbound,410000029206,4,0.5,-4.616666666666667
2025-05-17,4,outbound,410000023800,1,1.0,1.0666666666666667
2025-05-17,4,outbound,410000024224,3,0.0,-3.3666666666666667
2025-05-17,4,outbound,410000024S13,1,1.0,0.9833333333333333
2025-05-17,6,outbound,410000009220,1,0.0,31.466666666666665
2025-05-17,7,inbound,41000014METD,1,0.0,-7.583333333333333
2025-05-17,7,inbound,41000042SSIC,5,0.8,2.3666666666666667
2025-05-17,7,outbound,410000009220,1,0.0,-3.466666666666667
2025-05-17,10,inbound,079073272A,1,1.0,-0.3
2025-05-17,10,outbound,079073001M,1,0.0,-2.95
2025-05-17,10,outbound,410000024371,8,0.0,-7.825
2025-05-17,11,inbound,410000030024,7,0.14285714285714285,-5.016666666666667
2025-05-17,12,inbound,410000015543,2,0.0,-9.166666666666668
2025-05-17,12,inbound,41000010WALC,5,0.2,1.9833333333333334
2025-05-17,12,outbound,410000008446,6,0.16666666666666666,2.8000000000000003
2025-05-17,13,inbound,410000029206,3,0.0,-7.35
2025-05-17,13,outbound,410000023816,3,0.6666666666666666,0.5166666666666667
2025-05-17,13,outbound,410000024S13,1,0.0,-7.716666666666667
2025-05-17,18,inbound,410000015543,5,0.8,0.15
2025-05-17,18,inbound,410000015622,7,0.42857142857142855,-0.38333333333333336
2025-05-17,18,outbound,410000009380,7,0.2857142857142857,-3.533333333333333
2025-05-17,18,outbound,4100009FLEDS,6,0.3333333333333333,-1.9583333333333335
2025-05-17,22,inbound,410000007049,16,0.0625,-9.708333333333334
2025-05-17,22,outbound,410000010003,2,0.5,-2.375
2025-05-17,22,outbound,410000010341,2,0.5,-1.5
2025-05-17,22,outbound,410000010981,11,0.36363636363636365,1.5666666666666667
2025-05-17,23,inbound,410000029116,16,0.3125,-4.3
2025-05-17,23,outbound,410000017207,17,0.17647058823529413,-5.833333333333333
2025-05-17,30,inbound,410000008393,1,1.0,4.283333333333333
2025-05-17,30,outbound,410000008247,1,1.0,-0.016666666666666666
2025-05-17,31,inbound,410000008384,2,0.5,-5.6
2025-05-17,34,outbound,079073001U,1,0.0,-7.116666666666666
2025-05-17,36,inbound,075071243A,3,0.0,-1.4666666666666666
2025-05-17,36,inbound,410000008248,1,1.0,3.1
2025-05-17,36,outbound,079073001P,2,0.5,-1.3166666666666667
2025-05-17,36,outbound,41000008NC69,1,0.0,-7.85
2025-05-17,37,inbound,3100Z264671,8,0.375,1.6583333333333334
2025-05-17,37,outbound,410000007134,8,0.0,1.6666666666666667
2025-05-17,38,inbound,077072530A,1,0.0,-3.95
2025-05-17,38,inbound,410000009238,2,0.0,-7.616666666666667
2025-05-17,38,inbound,410000009356,3,0.0,11.033333333333333
2025-05-17,38,inbound,4100009FLEES,2,1.0,0.31666666666666665
2025-05-17,38,outbound,079073001P,1,0.0,-1.2833333333333334
2025-05-17,38,outbound,410000007134,5,0.0,-3.45
2025-05-17,38,outbound,4100009FLEBS,1,1.0,4.433333333333334
2025-05-17,39,inbound,079073001B,6,0.0,-4.808333333333334
2025-05-17,39,inbound,410000015627,30,0.2,-6.383333333333334
2025-05-17,39,outbound,079073190A,6,0.0,-3.225
2025-05-17,39,outbound,410000007181,29,0.13793103448275862,-7.116666666666666
2025-05-17,40,inbound,41000010WALC,44,0.1590909090909091,-5.616666666666667
2025-05-17,40,outbound,410000007141,44,0.22727272727272727,-2.7666666666666666
2025-05-17,59,inbound,077072835C,5,0.0,-5.183333333333334
2025-05-17,59,outbound,079073001S,6,0.0,-4.225
2025-05-17,62,inbound,410000007042,5,0.2,-7.116666666666666
2025-05-17,62,inbound,410000007120,3,0.0,-5.083333333333333
2025-05-17,62,outbound,410000003KLA,8,0.0,-3.3166666666666664
2025-05-17,63,inbound,410000007900,3,0.3333333333333333,-5.783333333333333
2025-05-17,63,outbound,410000003KLA,5,0.2,-11.1
2025-05-17,71,inbound,410000007120,2,0.5,0.04999999999999993
2025-05-17,71,outbound,41000008NC50,2,0.0,7.408333333333333
2025-05-17,787,inbound,410000001004,3,0.3333333333333333,3.25
2025-05-17,787,outbound,41000008NC18,4,0.0,-6.875
2025-05-17,1,inbound,075071142A,27,0.3333333333333333,-2.65
2025-05-17,1,inbound,078074945B,9,0.0,-6.966666666666667
2025-05-17,1,inbound,079073001T,21,0.09523809523809523,-8.15
2025-05-17,1,inbound,410000009923,95,0.24210526315789474,-2.816666666666667
2025-05-17,1,outbound,075071293A,44,0.1590909090909091,-3.0666666666666664
2025-05-17,1,outbound,078074773A,8,0.125,-12.875
2025-05-17,1,outbound,410000008281,64,0.234375,-3.3666666666666667
2025-05-17,1,outbound,410000014617,31,0.1935483870967742,-3.5833333333333335
2025-05-17,1,outbound,41000042SSIG,2,0.0,-4.358333333333333
2025-05-17,10,inbound,079073272A,23,0.5217391304347826,-0.8
2025-05-17,10,inbound,410000008408,35,0.2,-2.566666666666667
2025-05-17,10,inbound,410000024S40,1,1.0,3.216666666666667
2025-05-17,10,inbound,410000030027,40,0.7,2.05
2025-05-17,10,outbound,079073001M,23,0.08695652173913043,-4.033333333333333
2025-05-17,10,outbound,410000007177,37,0.10810810810810811,-2.9833333333333334
2025-05-17,10,outbound,410000024371,42,0.23809523809523808,-6.3
2025-05-17,10,outbound,410000024S05,2,0.5,-4.308333333333334
2025-05-17,10,outbound,41000042SSIA,26,0.19230769230769232,-3.9833333333333334
2025-05-17,101,inbound,078074055A,2,0.0,-23.049999999999997
2025-05-17,101,outbound,079073001C,2,0.5,-0.008333333333333415
2025-05-17,11,inbound,410000008408,41,0.3170731707317073,-1.3166666666666667
2025-05-17,11,inbound,410000016178,2,0.0,-7.016666666666667
2025-05-17,11,inbound,410000017173,1,0.0,-1.1833333333333333
2025-05-17,11,inbound,410000024S40,1,0.0,-13.716666666666667
2025-05-17,11,inbound,410000030024,42,0.30952380952380953,-4.066666666666666
2025-05-17,11,inbound,41000010JARB,25,0.16,-3.05
2025-05-17,11,outbound,410000007142,43,0.11627906976744186,-3.7666666666666666
2025-05-17,11,outbound,410000024387,41,0.17073170731707318,-5.766666666666667
2025-05-17,11,outbound,410000024S05,1,1.0,-0.1
2025-05-17,12,inbound,079073245B,47,0.2765957446808511,-2.433333333333333
2025-05-17,12,inbound,410000015543,33,0.15151515151515152,-4.283333333333333
2025-05-17,12,inbound,410000017196,16,0.5,-1.0666666666666667
2025-05-17,12,inbound,41000010WALC,39,0.3076923076923077,-0.8
2025-05-17,12,outbound,079073001N,47,0.1702127659574468,-5.266666666666667
2025-05-17,12,outbound,079073050A,1,0.0,-12.75
2025-05-17,12,outbound,410000008446,70,0.34285714285714286,-2.05
2025-05-17,12,outbound,41000042SSIP,16,0.125,-3.533333333333333
2025-05-17,13,inbound,077072002R,4,0.0,-1.4249999999999998
2025-05-17,13,inbound,077072488A,11,0.45454545454545453,-0.9666666666666667
2025-05-17,13,inbound,410000024S20,2,0.5,-2.8666666666666663
2025-05-17,13,inbound,410000029206,50,0.18,-4.866666666666667
2025-05-17,13,outbound,079073001T,4,0.0,-2.3916666666666666
2025-05-17,13,outbound,079073245B,10,0.1,-3.283333333333333
2025-05-17,13,outbound,410000023816,49,0.46938775510204084,-0.95
2025-05-17,13,outbound,410000024S13,2,0.0,-4.975
2025-05-17,14,inbound,079073246A,28,0.32142857142857145,-2.1416666666666666
2025-05-17,14,outbound,079073001M,26,0.11538461538461539,-3.041666666666667
2025-05-17,16,inbound,07605751,7,0.42857142857142855,-1.4666666666666666
2025-05-17,16,inbound,410000024564,50,0.28,-2.8916666666666666
2025-05-17,16,inbound,410000024S05,1,0.0,-30.0
2025-05-17,16,inbound,410000024S21,1,1.0,1.0833333333333333
2025-05-17,16,outbound,07605450,6,0.5,-1.3416666666666666
2025-05-17,16,outbound,410000024170,47,0.23404255319148937,-5.216666666666667
2025-05-17,16,outbound,410000024229,3,0.0,-7.366666666666666
2025-05-17,16,outbound,410000024S14,2,1.0,1.0666666666666667
2025-05-17,18,inbound,410000015543,5,0.8,0.5
2025-05-17,18,inbound,410000015622,20,0.35,-2.3916666666666666
2025-05-17,18,outbound,410000009380,19,0.2631578947368421,-2.4833333333333334
2025-05-17,18,outbound,410000042C02,1,0.0,-21.0
2025-05-17,18,outbound,41000042SSIL,39,0.20512820512820512,-5.983333333333333
2025-05-17,18,outbound,4100009FLEDS,6,0.3333333333333333,-1.6083333333333334
2025-05-17,2,inbound,078074945B,8,0.0,-15.350000000000001
2025-05-17,2,outbound,078074773A,8,0.25,-3.9166666666666665
2025-05-17,2,outbound,078074820A,2,0.5,16.241666666666667
2025-05-17,2,outbound,41000042SSIH,4,0.25,-5.4
2025-05-17,20,inbound,410000024549,67,0.40298507462686567,-1.4333333333333333
2025-05-17,20,outbound,410000024S22,66,0.045454545454545456,-8.225
2025-05-17,22,inbound,410000007049,67,0.029850746268656716,-9.1
2025-05-17,22,inbound,410000007168,4,0.25,-4.616666666666667
2025-05-17,22,outbound,410000009333,2,0.0,-16.825
2025-05-17,22,outbound,410000010003,10,0.1,-8.566666666666666
2025-05-17,22,outbound,410000010341,6,0.3333333333333333,-2.283333333333333
2025-05-17,22,outbound,410000010981,57,0.40350877192982454,-0.18333333333333332
2025-05-17,23,inbound,410000029116,50,0.24,-4.616666666666667
2025-05-17,23,outbound,410000017207,51,0.27450980392156865,-5.15
2025-05-17,3,inbound,075071311A,11,0.2727272727272727,-3.1666666666666665
2025-05-17,3,inbound,410000024904,1,0.0,-7.1
2025-05-17,3,inbound,410000024S20,9,0.0,-6.116666666666666
2025-05-17,3,inbound,410000029106,51,0.35294117647058826,-2.433333333333333
2025-05-17,3,outbound,075071352B,10,0.4,-1.1833333333333333
2025-05-17,3,outbound,410000023800,51,0.19607843137254902,-3.5166666666666666
2025-05-17,3,outbound,410000042C02,1,1.0,2.933333333333333
2025-05-17,3,outbound,41000042SSIH,44,0.20454545454545456,-5.15
2025-05-17,30,inbound,410000008393,50,0.26,-1.6
2025-05-17,30,inbound,410000016105,12,0.3333333333333333,-0.6833333333333333
2025-05-17,30,inbound,410000016926,2,1.0,2.1333333333333333
2025-05-17,30,inbound,4100008NC105,2,0.0,1.508333333333333
2025-05-17,30,outbound,410000007134,29,0.2413793103448276,-2.816666666666667
2025-05-17,30,outbound,410000008171,2,0.5,7.375
2025-05-17,30,outbound,410000008247,17,0.5882352941176471,-0.06666666666666667
2025-05-17,30,outbound,41000042SSIE,14,0.5,-1.1833333333333333
2025-05-17,31,inbound,410000008384,48,0.22916666666666666,-4.558333333333334
2025-05-17,31,outbound,410000007134,16,0.125,-6.791666666666666
2025-05-17,31,outbound,410000008171,3,0.3333333333333333,-0.5666666666666667
2025-05-17,31,outbound,410000008247,31,0.3225806451612903,-1.0166666666666666
2025-05-17,32,inbound,410000008326,9,0.6666666666666666,2.466666666666667
2025-05-17,32,outbound,410000009949,9,0.5555555555555556,0.2833333333333333
2025-05-17,32,outbound,410000015622,1,0.0,-6.033333333333333
2025-05-17,32,outbound,41000008NC43,2,0.5,-5.25
