service_date,route,direction,trips_planned,trips_actual,cancel_rate,otp,delay_med,delay_p90,delay_avg,events
2025-05-13,804,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-13,815,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-7.266666666666667,-7.266666666666667,-7.266666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-13,816,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-10.733333333333333,-10.733333333333333,-10.733333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-13,820,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,1.15,1.15,1.15,1970-01-01 00:00:00.000000001+00:00
2025-05-13,821,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,-0.6,-0.6,-0.6,1970-01-01 00:00:00.000000001+00:00
2025-05-13,87,outbound,14,1970-01-01 00:00:00.000000014+00:00,0.0,0.2857142857142857,-2.466666666666667,1.301666666666669,-2.723809523809524,1970-01-01 00:00:00.000000014+00:00
2025-05-13,960,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-8.366666666666667,-8.366666666666667,-8.366666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-13,960,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-4.15,-4.15,-4.15,1970-01-01 00:00:00.000000001+00:00
2025-05-13,99,outbound,6,1970-01-01 00:00:00.000000006+00:00,0.0,0.6666666666666666,0.7333333333333334,6.191666666666666,1.4166666666666667,1970-01-01 00:00:00.000000006+00:00
2025-05-13,991,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-1.8666666666666667,-1.8666666666666667,-1.8666666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-13,995,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-8.1,-8.1,-8.1,1970-01-01 00:00:00.000000001+00:00
2025-05-13,RP1,outbound,35,1970-01-01 00:00:00.000000035+00:00,0.0,0.4,-1.7,2.923333333333334,-1.7128571428571426,1970-01-01 00:00:00.000000035+00:00
2025-05-13,UTCA,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-13,UTCA,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-5.45,-5.45,-5.45,1970-01-01 00:00:00.000000001+00:00
2025-05-13,UTCC,inbound,2,1970-01-01 00:00:00.000000002+00:00,0.0,0.0,-4.491666666666667,4.195,-4.491666666666667,1970-01-01 00:00:00.000000002+00:00
2025-05-13,UTCC,outbound,2,1970-01-01 00:00:00.000000002+00:00,0.0,0.0,1.7500000000000002,6.256666666666668,1.7500000000000002,1970-01-01 00:00:00.000000002+00:00
2025-05-13,UTCG,inbound,2,1970-01-01 00:00:00.000000002+00:00,0.0,0.0,12.633333333333335,23.713333333333335,12.633333333333335,1970-01-01 00:00:00.000000002+00:00
2025-05-13,UTCG,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-3.066666666666667,-3.066666666666667,-3.066666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-13,X1,inbound,9,1970-01-01 00:00:00.000000009+00:00,0.0,0.0,-13.6,0.21000000000000174,-10.855555555555556,1970-01-01 00:00:00.000000009+00:00
2025-05-13,X1,outbound,8,1970-01-01 00:00:00.000000008+00:00,0.0,0.125,-4.225,-0.48000000000000065,-10.83125,1970-01-01 00:00:00.000000008+00:00
2025-05-13,X20,outbound,17,1970-01-01 00:00:00.000000017+00:00,0.0,0.47058823529411764,-0.48333333333333334,3.9833333333333343,-1.8549019607843138,1970-01-01 00:00:00.000000017+00:00
2025-05-13,X24,inbound,19,1970-01-01 00:00:00.000000019+00:00,0.0,0.10526315789473684,-5.05,-0.35000000000000075,-5.280701754385965,1970-01-01 00:00:00.000000019+00:00
2025-05-13,X24,outbound,18,1970-01-01 00:00:00.000000018+00:00,0.0,0.3888888888888889,-1.25,4.883333333333335,-2.2620370370370373,1970-01-01 00:00:00.000000018+00:00
2025-05-13,X24A,inbound,2,1970-01-01 00:00:00.000000002+00:00,0.0,0.0,-10.0,-9.626666666666667,-10.0,1970-01-01 00:00:00.000000002+00:00
2025-05-13,X24A,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,-10.866666666666667,-4.893333333333333,-10.722222222222221,1970-01-01 00:00:00.000000003+00:00
2025-05-13,X34,outbound,17,1970-01-01 00:00:00.000000017+00:00,0.0,0.058823529411764705,-5.416666666666667,-2.5266666666666664,-5.8088235294117645,1970-01-01 00:00:00.000000017+00:00
2025-05-13,X40,inbound,14,1970-01-01 00:00:00.000000014+00:00,0.0,0.7142857142857143,2.825,9.576666666666673,3.1988095238095235,1970-01-01 00:00:00.000000014+00:00
2025-05-13,X40,outbound,12,1970-01-01 00:00:00.000000012+00:00,0.0,0.3333333333333333,-0.65,11.10166666666667,-1.1638888888888888,1970-01-01 00:00:00.000000012+00:00
2025-05-13,X41,inbound,8,1970-01-01 00:00:00.000000008+00:00,0.0,0.375,4.275,17.588333333333335,7.722916666666666,1970-01-01 00:00:00.000000008+00:00
2025-05-13,X41,outbound,9,1970-01-01 00:00:00.000000009+00:00,0.0,0.2222222222222222,-2.1666666666666665,6.203333333333334,-2.144444444444444,1970-01-01 00:00:00.000000009+00:00
2025-05-13,X47,outbound,60,1970-01-01 00:00:00.000000060+00:00,0.0,0.26666666666666666,-3.55,3.9516666666666693,-1.327222222222222,1970-01-01 00:00:00.000000060+00:00
2025-05-13,X63,outbound,30,1970-01-01 00:00:00.000000030+00:00,0.0,0.3,-2.541666666666667,7.283333333333335,-1.8383333333333334,1970-01-01 00:00:00.000000030+00:00
2025-05-13,X77,outbound,5,1970-01-01 00:00:00.000000005+00:00,0.0,0.0,-6.333333333333333,-2.08,-7.7,1970-01-01 00:00:00.000000005+00:00
2025-05-13,X78,outbound,18,1970-01-01 00:00:00.000000018+00:00,0.0,0.16666666666666666,-3.8166666666666664,6.0416666666666705,-2.912962962962963,1970-01-01 00:00:00.000000018+00:00
2025-05-13,X79,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,-2.433333333333333,7.993333333333334,-1.761111111111111,1970-01-01 00:00:00.000000003+00:00
2025-05-13,X82,outbound,27,1970-01-01 00:00:00.000000027+00:00,0.0,0.4444444444444444,2.433333333333333,15.993333333333338,3.1753086419753087,1970-01-01 00:00:00.000000027+00:00
2025-05-13,X87,outbound,40,1970-01-01 00:00:00.000000040+00:00,0.0,0.15,-3.6,6.831666666666668,-2.7691666666666666,1970-01-01 00:00:00.000000040+00:00
2025-05-13,X88,outbound,36,1970-01-01 00:00:00.000000036+00:00,0.0,0.2222222222222222,-3.5083333333333333,3.1333333333333333,-1.7587962962962962,1970-01-01 00:00:00.000000036+00:00
2025-05-14,1,inbound,27,1970-01-01 00:00:00.000000027+00:00,0.0,0.25925925925925924,-1.7833333333333334,6.58666666666667,1.4858024691358025,1970-01-01 00:00:00.000000027+00:00
2025-05-14,1,outbound,24,1970-01-01 00:00:00.000000024+00:00,0.0,0.16666666666666666,-3.2416666666666667,3.6633333333333318,-2.132638888888889,1970-01-01 00:00:00.000000024+00:00
2025-05-14,7,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-18.966666666666665,-18.966666666666665,-18.966666666666665,1970-01-01 00:00:00.000000001+00:00
2025-05-14,11,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,39.68333333333333,39.68333333333333,39.68333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-14,12,inbound,5,1970-01-01 00:00:00.000000005+00:00,0.0,0.4,-1.0666666666666667,3.236666666666667,-0.05666666666666664,1970-01-01 00:00:00.000000005+00:00
2025-05-14,12,outbound,6,1970-01-01 00:00:00.000000006+00:00,0.0,0.16666666666666666,-4.416666666666667,-0.6333333333333333,-3.5416666666666665,1970-01-01 00:00:00.000000006+00:00
2025-05-14,18,inbound,12,1970-01-01 00:00:00.000000012+00:00,0.0,0.25,-2.075,1.5100000000000005,-2.711111111111111,1970-01-01 00:00:00.000000012+00:00
2025-05-14,18,outbound,12,1970-01-01 00:00:00.000000012+00:00,0.0,0.5,-0.24166666666666664,8.178333333333335,1.3486111111111112,1970-01-01 00:00:00.000000012+00:00
2025-05-14,22,inbound,4,1970-01-01 00:00:00.000000004+00:00,0.0,0.0,-8.508333333333333,-7.143333333333333,-9.254166666666666,1970-01-01 00:00:00.000000004+00:00
2025-05-14,22,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.3333333333333333,-3.566666666666667,-0.7799999999999999,-2.85,1970-01-01 00:00:00.000000003+00:00
2025-05-14,30,inbound,28,1970-01-01 00:00:00.000000028+00:00,0.0,0.2857142857142857,-0.2416666666666667,8.458333333333337,1.763095238095238,1970-01-01 00:00:00.000000028+00:00
2025-05-14,30,outbound,29,1970-01-01 00:00:00.000000029+00:00,0.0,0.4482758620689655,2.4833333333333334,15.553333333333333,3.085632183908046,1970-01-01 00:00:00.000000029+00:00
2025-05-14,31,inbound,30,1970-01-01 00:00:00.000000030+00:00,0.0,0.3333333333333333,-1.2416666666666667,7.121666666666667,-1.241666666666667,1970-01-01 00:00:00.000000030+00:00
2025-05-14,31,outbound,33,1970-01-01 00:00:00.000000033+00:00,0.0,0.36363636363636365,0.35,10.75,2.1146464646464644,1970-01-01 00:00:00.000000033+00:00
2025-05-14,36,inbound,26,1970-01-01 00:00:00.000000026+00:00,0.0,0.3076923076923077,1.2416666666666667,14.183333333333334,2.8564102564102565,1970-01-01 00:00:00.000000026+00:00
2025-05-14,36,outbound,26,1970-01-01 00:00:00.000000026+00:00,0.0,0.19230769230769232,-2.8,8.258333333333333,-1.6628205128205127,1970-01-01 00:00:00.000000026+00:00
2025-05-14,37,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,8.133333333333333,8.133333333333333,8.133333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-14,37,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,0.65,0.65,0.65,1970-01-01 00:00:00.000000001+00:00
2025-05-14,38,inbound,6,1970-01-01 00:00:00.000000006+00:00,0.0,0.3333333333333333,-6.825,1.2666666666666666,-6.602777777777778,1970-01-01 00:00:00.000000006+00:00
2025-05-14,38,outbound,7,1970-01-01 00:00:00.000000007+00:00,0.0,0.14285714285714285,-2.1166666666666667,12.590000000000003,0.7976190476190474,1970-01-01 00:00:00.000000007+00:00
2025-05-14,39,inbound,10,1970-01-01 00:00:00.000000010+00:00,0.0,0.2,-6.908333333333333,1.0549999999999993,-5.773333333333333,1970-01-01 00:00:00.000000010+00:00
2025-05-14,39,outbound,10,1970-01-01 00:00:00.000000010+00:00,0.0,0.4,-5.25,0.6716666666666663,-6.18,1970-01-01 00:00:00.000000010+00:00
2025-05-14,40,inbound,20,1970-01-01 00:00:00.000000020+00:00,0.0,0.05,-1.9249999999999998,10.806666666666677,-0.8225,1970-01-01 00:00:00.000000020+00:00
2025-05-14,40,outbound,19,1970-01-01 00:00:00.000000019+00:00,0.0,0.15789473684210525,-4.783333333333333,15.599999999999994,0.8982456140350873,1970-01-01 00:00:00.000000019+00:00
2025-05-14,59,inbound,2,1970-01-01 00:00:00.000000002+00:00,0.0,0.0,-0.5000000000000004,6.193333333333333,-0.5000000000000004,1970-01-01 00:00:00.000000002+00:00
2025-05-14,59,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,-0.5166666666666667,-0.5166666666666667,-0.5166666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-14,62,inbound,5,1970-01-01 00:00:00.000000005+00:00,0.0,0.0,-5.166666666666667,16.196666666666665,1.1533333333333333,1970-01-01 00:00:00.000000005+00:00
2025-05-14,62,outbound,6,1970-01-01 00:00:00.000000006+00:00,0.0,0.0,-3.05,13.825,-0.9444444444444443,1970-01-01 00:00:00.000000006+00:00
2025-05-14,63,inbound,6,1970-01-01 00:00:00.000000006+00:00,0.0,0.16666666666666666,-2.1083333333333334,40.324999999999996,10.536111111111111,1970-01-01 00:00:00.000000006+00:00
2025-05-14,63,outbound,6,1970-01-01 00:00:00.000000006+00:00,0.0,0.0,-6.125,23.95,2.038888888888889,1970-01-01 00:00:00.000000006+00:00
2025-05-14,671,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-6.533333333333333,-6.533333333333333,-6.533333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-14,681,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-10.216666666666667,-10.216666666666667,-10.216666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-14,1,inbound,167,1970-01-01 00:00:00.000000167+00:00,0.0,0.31736526946107785,-2.15,2.403333333333334,-2.807385229540918,1970-01-01 00:00:00.000000167+00:00
2025-05-14,1,outbound,161,1970-01-01 00:00:00.000000161+00:00,0.0,0.2360248447204969,-2.4,2.5,-2.348033126293996,1970-01-01 00:00:00.000000161+00:00
2025-05-14,10,inbound,108,1970-01-01 00:00:00.000000108+00:00,0.0,0.5462962962962963,1.0083333333333333,8.36,1.922067901234568,1970-01-01 00:00:00.000000108+00:00
2025-05-14,10,outbound,133,1970-01-01 00:00:00.000000133+00:00,0.0,0.21052631578947367,-3.4,3.2399999999999998,-3.276190476190476,1970-01-01 00:00:00.000000133+00:00
2025-05-14,101,inbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,-19.0,-7.239999999999998,-14.422222222222222,1970-01-01 00:00:00.000000003+00:00
2025-05-14,101,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,-2.5,5.433333333333334,-2.3666666666666667,1970-01-01 00:00:00.000000003+00:00
2025-05-14,105,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-20.55,-20.55,-20.55,1970-01-01 00:00:00.000000001+00:00
2025-05-14,11,inbound,117,1970-01-01 00:00:00.000000117+00:00,0.0,0.36752136752136755,-1.0833333333333333,6.456666666666669,-0.2591168091168091,1970-01-01 00:00:00.000000117+00:00
2025-05-14,11,outbound,88,1970-01-01 00:00:00.000000088+00:00,0.0,0.2159090909090909,-3.45,4.594999999999997,-3.0073863636363636,1970-01-01 00:00:00.000000088+00:00
2025-05-14,115,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-14,115,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-1.5833333333333333,-1.5833333333333333,-1.5833333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-14,12,inbound,145,1970-01-01 00:00:00.000000145+00:00,0.0,0.32413793103448274,-1.8,4.389999999999995,-1.5864367816091953,1970-01-01 00:00:00.000000145+00:00
2025-05-14,12,outbound,139,1970-01-01 00:00:00.000000139+00:00,0.0,0.3237410071942446,-2.6666666666666665,2.0733333333333337,-2.151918465227818,1970-01-01 00:00:00.000000139+00:00
2025-05-14,13,inbound,70,1970-01-01 00:00:00.000000070+00:00,0.0,0.32857142857142857,-2.7583333333333333,4.485,-2.5473809523809523,1970-01-01 00:00:00.000000070+00:00
2025-05-14,13,outbound,68,1970-01-01 00:00:00.000000068+00:00,0.0,0.27941176470588236,-1.9083333333333332,9.103333333333344,0.714950980392157,1970-01-01 00:00:00.000000068+00:00
2025-05-14,13B,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-12.033333333333333,-12.033333333333333,-12.033333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-14,14,inbound,29,1970-01-01 00:00:00.000000029+00:00,0.0,0.41379310344827586,-1.2333333333333334,3.503333333333332,-1.1574712643678162,1970-01-01 00:00:00.000000029+00:00
2025-05-14,14,outbound,27,1970-01-01 00:00:00.000000027+00:00,0.0,0.14814814814814814,-4.066666666666666,1.1566666666666685,-3.2765432098765435,1970-01-01 00:00:00.000000027+00:00
2025-05-14,140,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,1.2833333333333334,1.2833333333333334,1.2833333333333334,1970-01-01 00:00:00.000000001+00:00
2025-05-14,146,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,15.916666666666666,15.916666666666666,15.916666666666666,1970-01-01 00:00:00.000000001+00:00
2025-05-14,151,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-14,16,inbound,65,1970-01-01 00:00:00.000000065+00:00,0.0,0.2153846153846154,-5.25,1.6500000000000004,-6.3082051282051275,1970-01-01 00:00:00.000000065+00:00
2025-05-14,16,outbound,62,1970-01-01 00:00:00.000000062+00:00,0.0,0.25806451612903225,-2.4916666666666667,2.645,-2.7056451612903225,1970-01-01 00:00:00.000000062+00:00
2025-05-14,18,inbound,25,1970-01-01 00:00:00.000000025+00:00,0.0,0.44,0.016666666666666666,4.186666666666669,-0.9613333333333334,1970-01-01 00:00:00.000000025+00:00
2025-05-14,18,outbound,62,1970-01-01 00:00:00.000000062+00:00,0.0,0.3548387096774194,-1.5750000000000002,2.896666666666665,-1.188978494623656,1970-01-01 00:00:00.000000062+00:00
2025-05-14,18A,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-4.15,-4.15,-4.15,1970-01-01 00:00:00.000000001+00:00
2025-05-14,2,inbound,8,1970-01-01 00:00:00.000000008+00:00,0.0,0.25,-8.649999999999999,1.6216666666666661,-10.758333333333333,1970-01-01 00:00:00.000000008+00:00
2025-05-14,2,outbound,10,1970-01-01 00:00:00.000000010+00:00,0.0,0.2,-1.3666666666666667,10.856666666666666,-3.8200000000000003,1970-01-01 00:00:00.000000010+00:00
2025-05-14,20,inbound,67,1970-01-01 00:00:00.000000067+00:00,0.0,0.7164179104477612,0.23333333333333334,3.8166666666666664,0.10721393034825868,1970-01-01 00:00:00.000000067+00:00
2025-05-14,20,outbound,68,1970-01-01 00:00:00.000000068+00:00,0.0,0.08823529411764706,-5.583333333333334,-0.5099999999999966,-5.698039215686274,1970-01-01 00:00:00.000000068+00:00
2025-05-14,22,inbound,77,1970-01-01 00:00:00.000000077+00:00,0.0,0.06493506493506493,-8.216666666666667,-2.1399999999999952,-7.783982683982684,1970-01-01 00:00:00.000000077+00:00
2025-05-14,22,outbound,80,1970-01-01 00:00:00.000000080+00:00,0.0,0.3,-3.5833333333333335,2.3850000000000002,-3.8666666666666663,1970-01-01 00:00:00.000000080+00:00
2025-05-14,22X,inbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,-10.1,-4.699999999999999,-9.177777777777777,1970-01-01 00:00:00.000000003+00:00
2025-05-14,22X,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.0,7.966666666666667,18.846666666666668,0.17222222222222308,1970-01-01 00:00:00.000000003+00:00
2025-05-14,23,inbound,54,1970-01-01 00:00:00.000000054+00:00,0.0,0.4444444444444444,-0.9583333333333333,4.300000000000001,-1.776851851851852,1970-01-01 00:00:00.000000054+00:00
2025-05-14,23,outbound,54,1970-01-01 00:00:00.000000054+00:00,0.0,0.24074074074074073,-3.333333333333333,2.4000000000000004,-2.7984567901234567,1970-01-01 00:00:00.000000054+00:00
2025-05-14,3,inbound,76,1970-01-01 00:00:00.000000076+00:00,0.0,0.35526315789473684,-1.6833333333333333,2.6416666666666666,-2.273026315789474,1970-01-01 00:00:00.000000076+00:00
2025-05-14,3,outbound,115,1970-01-01 00:00:00.000000115+00:00,0.0,0.2608695652173913,-3.05,2.340000000000001,-3.586231884057971,1970-01-01 00:00:00.000000115+00:00
2025-05-14,30,inbound,67,1970-01-01 00:00:00.000000067+00:00,0.0,0.2835820895522388,0.11666666666666667,13.44,2.6166666666666667,1970-01-01 00:00:00.000000067+00:00
2025-05-14,30,outbound,66,1970-01-01 00:00:00.000000066+00:00,0.0,0.3333333333333333,1.525,13.7,2.1684343434343436,1970-01-01 00:00:00.000000066+00:00
2025-05-14,31,inbound,53,1970-01-01 00:00:00.000000053+00:00,0.0,0.20754716981132076,-0.7166666666666667,8.096666666666668,-0.360062893081761,1970-01-01 00:00:00.000000053+00:00
2025-05-14,31,outbound,53,1970-01-01 00:00:00.000000053+00:00,0.0,0.39622641509433965,1.5666666666666667,9.380000000000004,1.7169811320754718,1970-01-01 00:00:00.000000053+00:00
2025-05-14,32,inbound,11,1970-01-01 00:00:00.000000011+00:00,0.0,0.7272727272727273,2.8,8.25,3.1045454545454545,1970-01-01 00:00:00.000000011+00:00
2025-05-14,32,outbound,11,1970-01-01 00:00:00.000000011+00:00,0.0,0.6363636363636364,0.2833333333333333,5.466666666666667,1.4969696969696968,1970-01-01 00:00:00.000000011+00:00
2025-05-14,32A,inbound,13,1970-01-01 00:00:00.000000013+00:00,0.0,0.5384615384615384,3.8,11.290000000000001,5.937179487179487,1970-01-01 00:00:00.000000013+00:00
2025-05-14,32A,outbound,13,1970-01-01 00:00:00.000000013+00:00,0.0,0.46153846153846156,1.2166666666666666,18.070000000000004,4.119230769230769,1970-01-01 00:00:00.000000013+00:00
2025-05-14,34,outbound,26,1970-01-01 00:00:00.000000026+00:00,0.0,0.07692307692307693,-4.591666666666667,-1.7,-6.5948717948717945,1970-01-01 00:00:00.000000026+00:00
2025-05-14,35,outbound,21,1970-01-01 00:00:00.000000021+00:00,0.0,0.23809523809523808,-3.2,5.8,-1.8023809523809524,1970-01-01 00:00:00.000000021+00:00
2025-05-14,36,inbound,94,1970-01-01 00:00:00.000000094+00:00,0.0,0.26595744680851063,-0.049999999999999996,11.656666666666672,0.12340425531914888,1970-01-01 00:00:00.000000094+00:00
2025-05-14,36,outbound,93,1970-01-01 00:00:00.000000093+00:00,0.0,0.13978494623655913,-3.716666666666667,4.983333333333332,-3.695340501792115,1970-01-01 00:00:00.000000093+00:00
2025-05-14,36A,inbound,6,1970-01-01 00:00:00.000000006+00:00,0.0,0.16666666666666666,-5.2,-0.6916666666666664,-6.802777777777778,1970-01-01 00:00:00.000000006+00:00
2025-05-14,36A,outbound,4,1970-01-01 00:00:00.000000004+00:00,0.0,0.0,-3.5416666666666665,-2.4366666666666665,-3.7541666666666664,1970-01-01 00:00:00.000000004+00:00
2025-05-14,37,inbound,45,1970-01-01 00:00:00.000000045+00:00,0.0,0.3333333333333333,-3.2666666666666666,2.4800000000000013,-2.897407407407407,1970-01-01 00:00:00.000000045+00:00
2025-05-14,37,outbound,49,1970-01-01 00:00:00.000000049+00:00,0.0,0.24489795918367346,-1.9833333333333334,4.603333333333341,-1.8568027210884355,1970-01-01 00:00:00.000000049+00:00
2025-05-14,38,inbound,83,1970-01-01 00:00:00.000000083+00:00,0.0,0.25301204819277107,-4.566666666666666,1.0133333333333328,-4.462048192771085,1970-01-01 00:00:00.000000083+00:00
2025-05-14,38,outbound,83,1970-01-01 00:00:00.000000083+00:00,0.0,0.21686746987951808,-3.783333333333333,3.9266666666666663,-3.3445783132530122,1970-01-01 00:00:00.000000083+00:00
2025-05-14,38A,outbound,3,1970-01-01 00:00:00.000000003+00:00,0.0,0.6666666666666666,-0.8666666666666667,2.466666666666667,0.42777777777777776,1970-01-01 00:00:00.000000003+00:00
2025-05-14,39,inbound,119,1970-01-01 00:00:00.000000119+00:00,0.0,0.18487394957983194,-4.566666666666666,2.343333333333334,-4.511484593837535,1970-01-01 00:00:00.000000119+00:00
2025-05-14,39,outbound,123,1970-01-01 00:00:00.000000123+00:00,0.0,0.23577235772357724,-3.65,4.853333333333332,-2.7062330623306234,1970-01-01 00:00:00.000000123+00:00
2025-05-14,3A,inbound,11,1970-01-01 00:00:00.000000011+00:00,0.0,0.2727272727272727,-2.1166666666666667,0.15,-2.306060606060606,1970-01-01 00:00:00.000000011+00:00
2025-05-14,3A,outbound,11,1970-01-01 00:00:00.000000011+00:00,0.0,0.36363636363636365,-2.033333333333333,2.283333333333333,-1.218181818181818,1970-01-01 00:00:00.000000011+00:00
2025-05-14,4,inbound,56,1970-01-01 00:00:00.000000056+00:00,0.0,0.14285714285714285,-8.683333333333334,1.6666666666666667,-7.97827380952381,1970-01-01 00:00:00.000000056+00:00
2025-05-14,4,outbound,107,1970-01-01 00:00:00.000000107+00:00,0.0,0.29906542056074764,-2.7,2.5300000000000065,-2.702647975077882,1970-01-01 00:00:00.000000107+00:00
2025-05-14,40,inbound,69,1970-01-01 00:00:00.000000069+00:00,0.0,0.21739130434782608,-2.9,4.413333333333336,-3.621497584541063,1970-01-01 00:00:00.000000069+00:00
2025-05-14,40,outbound,66,1970-01-01 00:00:00.000000066+00:00,0.0,0.30303030303030304,-2.875,4.416666666666666,-2.0184343434343432,1970-01-01 00:00:00.000000066+00:00
2025-05-14,452,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,5.916666666666667,5.916666666666667,5.916666666666667,1970-01-01 00:00:00.000000001+00:00
2025-05-14,49,outbound,25,1970-01-01 00:00:00.000000025+00:00,0.0,0.16,-3.5166666666666666,17.706666666666678,1.31,1970-01-01 00:00:00.000000025+00:00
2025-05-14,516,inbound,8,1970-01-01 00:00:00.000000008+00:00,0.0,0.375,-2.466666666666667,-0.051666666666666916,-1.925,1970-01-01 00:00:00.000000008+00:00
2025-05-14,516,outbound,8,1970-01-01 00:00:00.000000008+00:00,0.0,0.0,-2.541666666666667,-1.3,-2.9520833333333334,1970-01-01 00:00:00.000000008+00:00
2025-05-14,52,inbound,48,1970-01-01 00:00:00.000000048+00:00,0.0,0.7083333333333334,1.0416666666666667,9.91166666666667,2.9149305555555554,1970-01-01 00:00:00.000000048+00:00
2025-05-14,52,outbound,45,1970-01-01 00:00:00.000000045+00:00,0.0,0.2,-2.1,5.3100000000000005,-1.6611111111111112,1970-01-01 00:00:00.000000045+00:00
2025-05-14,525,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-10.816666666666666,-10.816666666666666,-10.816666666666666,1970-01-01 00:00:00.000000001+00:00
2025-05-14,556,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-30.0,-30.0,-30.0,1970-01-01 00:00:00.000000001+00:00
2025-05-14,57,outbound,21,1970-01-01 00:00:00.000000021+00:00,0.0,0.2857142857142857,-2.8,9.133333333333333,-0.9714285714285715,1970-01-01 00:00:00.000000021+00:00
2025-05-14,575,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,-2.95,-2.95,-2.95,1970-01-01 00:00:00.000000001+00:00
2025-05-14,58,outbound,36,1970-01-01 00:00:00.000000036+00:00,0.0,0.3055555555555556,-2.791666666666667,1.8666666666666667,-3.1268518518518515,1970-01-01 00:00:00.000000036+00:00
2025-05-14,59,inbound,66,1970-01-01 00:00:00.000000066+00:00,0.0,0.19696969696969696,-4.191666666666666,0.7416666666666667,-5.3,1970-01-01 00:00:00.000000066+00:00
2025-05-14,59,outbound,65,1970-01-01 00:00:00.000000065+00:00,0.0,0.27692307692307694,-3.8666666666666667,1.133333333333334,-3.7807692307692307,1970-01-01 00:00:00.000000065+00:00
2025-05-14,594,inbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,1.0,2.033333333333333,2.033333333333333,2.033333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-14,594,outbound,1,1970-01-01 00:00:00.000000001+00:00,0.0,0.0,5.083333333333333,5.083333333333333,5.083333333333333,1970-01-01 00:00:00.000000001+00:00
2025-05-14,6,inbound,102,1970-01-01 00:00:00.000000102+00:00,0.0,0.18627450980392157,-3.6333333333333333,2.1200000000000023,-3.4302287581699344,1970-01-01 00:00:00.000000102+00:00
